id,source_situation,source_emotion_big,source_emotion_small,source_dialogue,diary,summary
train_274,"연애,결혼,출산",불안,걱정스러운,아이가 또래보다 발육이 늦는 것 같아 신경이 쓰여. 아이의 발육이 또래보다 늦어 신경이 쓰이시는군요. 걱정되시겠어요. 또래와 비슷하게 키우고 싶은데 어떻게 하면 될지 고민이야. 또래와 비슷하게 키우고 싶은데 어떻게 하면 될지 고민이시군요. 어떻게 하는 것이 좋을까요? 집에서 아이와 함께 하는 시간을 늘려 책을 읽어주는 것이 좋을 것 같아. 집에서 아이와 함께 하는 시간을 늘려 책을 읽어주고 발육이 또래와 비슷해지면 좋겠어요.,"요즘 아이 발육이 또래보다 늦는 것 같아서 많이 걱정이 돼. 그래서 집에서 함께 하는 시간을 더 늘려보려고 해. 책도 많이 읽어주고, 아이가 발육이 잘 되길 바라는 마음이야. 아이가 책을 읽을 때의 그 집중하는 모습이 너무 귀여워.",1. 아이가 책을 읽으며 집중하는 모습이 사랑스럽다. 2. 따뜻한 집안에서 엄마와 함께하는 시간이 소중하게 느껴진다. 3. 아이의 발육을 위해 노력하는 엄마의 마음이 담겨 있다.
train_277,"대인관계(부부, 자녀)",슬픔,눈물이 나는,우리 아들 때문에 안쓰러워서 큰일 났어. 아드님 때문에 안쓰러우시군요. 좀 더 자세히 얘기해주시겠어요? 공부하겠답시고 늦게까지 책상에 앉아 있다가 결국 엎드려서 잠이 들었던데. 그 모습이 너무 마음이 아파. 아드님이 책상에 엎드려 자는 모습에 마음이 아프셨군요. 응. 몸보신이라도 하게 한약을 지어줘야겠어. 몸보신을 위해 한약을 지으실 생각이시군요.,오늘 아들이 공부하겠다고 늦게까지 책상에 앉아 있었어. 결국 엎드려서 잠이 들었더라. 그 모습이 너무 안쓰러워서 마음이 아팠어. 몸보신이라도 하게 한약을 지어줘야겠다는 생각이 들었어.,"1. 아들이 책상에 엎드려 자고 있다. 2. 책상 위에는 펼쳐진 책들이 어지럽게 놓여 있다. 3. 방 안은 조용하고, 아들의 작은 숨소리가 들린다."
train_279,"대인관계(부부, 자녀)",불안,초조한,집 앞에 운동 나간 딸이 아직도 안 들어와. 걱정돼. 딸이 아직 집에 들어오지 않아서 걱정되시겠어요. 당장 딸을 찾아봐야할까? 뭐부터 해야 할까? 딸의 행방을 알려면 어떻게 하는 게 좋을까요? 딸이 나간 산책로를 걸어봐야겠어. 딸이 지나간 길을 걸어볼 생각이시군요.,"딸이 운동 나간 지 오래됐어. 걱정이 돼서 밖에 나가서 딸을 찾아봐야겠다는 생각이 들었어. 딸이 나간 길을 따라 걸어보니, 그 길에서 딸의 웃음소리가 들리는 것 같아. 빨리 돌아오길 바래.",1. 딸이 운동복을 입고 집 앞에서 신나게 놀고 있다. 2. 주변에는 나무와 꽃들이 만개해 있어 따뜻한 봄날의 풍경이 펼쳐진다. 3. 딸의 웃음소리가 바람에 실려 들려온다.
train_286,"대인관계(부부, 자녀)",당황,죄책감의,미용실에서 아들에게 파마를 해줬는데 아들은 마음에 들지 않아서 울고 있는데 너무 미안해. 아들에게 마음에 들지 않는 파마를 해줘서 마음이 좋지 않았겠군요. 베이비 파마를 해달라고했는데 아줌마 파마가 되어서 속상한가 봐. 생각한 것처럼 파마가 잘되지 않아서 속상했겠군요. 어떻게 해야 상황을 극복할 수 있을까요? 다시 가서 머리를 단정하게 커트를 해야 할 것 같아. 마음에 드는 머리 커트가 되었으면 좋겠어요.,"오늘 미용실에서 아들에게 파마를 해줬는데, 아들이 마음에 안 들어서 울었어. 베이비 파마를 원했는데 아줌마 파마가 되어버려서 속상했겠지. 아들이 울 때마다 마음이 아프더라. 다음에는 꼭 마음에 드는 머리로 잘라줘야겠어.",1. 아들이 미용실 의자에 앉아 울고 있다. 2. 머리카락이 파마로 부풀어 올라 있다. 3. 엄마가 아들을 다독이며 위로하고 있다.
train_288,"대인관계(부부, 자녀)",슬픔,환멸을 느끼는,방이 냄새나고 더럽기에 치워줬더니 맘대로 치웠다고 아들이 난리 치더라. 내 아들이지만 참 싫더라. 방을 치워줬는데 아들이 난리 쳐서 속상하셨겠어요. 내가 자기를 어떻게 키웠는데 갈수록 뭘 해줘도 짜증만 늘고 정말 속상해. 예전에 이런 일이 있을 땐 속상한 기분을 어떻게 해결하셨나요? 아들이랑 차근차근 대화하고 서로 사과하고 나면 풀리더라. 이번에도 대화를 해봐야겠어. 아들과의 대화가 잘 풀려서 관계가 회복되면 좋겠어요.,오늘 방이 너무 더러워서 치워줬더니 아들이 난리쳤어. 내가 뭘 해줘도 짜증만 늘어가는 것 같아서 속상하더라. 그래도 아들과 대화해보려고 해. 서로 사과하고 나면 풀릴 거라 믿어. 이번에도 잘 해결되면 좋겠다.,1. 아들이 방을 치우는 걸 싫어하며 투덜거리고 있다. 2. 엄마는 아들의 반응에 속상한 표정을 짓고 있다. 3. 방 안은 정리된 듯하지만 여전히 어수선한 느낌이 남아 있다.
train_289,"연애,결혼,출산",불안,취약한,이젠 육아 비용 때문에 맞벌이 하지 않으면 더 힘들어 질 것 같아. 육아 비용 걱정 때문에 많이 불안하시는군요. 육아비용도 문제이지만 무엇보다도 아직 아기가 육 개월인데 떼어놓자니 걱정이 많이 돼. 육아비용도 문제이지만 무엇보다도 아직 아기가 육 개월인데 떼어놓자니 걱정이 많이 되는군요. 이 상황에서 할 수 있는 게 어떤 것이 있을까요? 아이 돌봄 서비스를 신청해야겠어. 집에서 안전하게 돌봐 줄 수 있는 서비스래. 아이 돌봄 서비스로 걱정이 덜어졌으면 좋겠어요.,요즘 육아 비용 때문에 맞벌이 생각이 많이 드네. 아기가 겨우 여섯 개월인데 떼어놓는 게 너무 걱정이야. 그래서 아이 돌봄 서비스를 신청하기로 했어. 집에서 안전하게 돌봐줄 수 있다니 마음이 좀 놓이네. 아기가 잘 지내길 바래.,1. 아기가 편안한 침대에서 조용히 잠들어 있다. 2. 엄마의 걱정이 담긴 눈빛이 아기를 바라본다. 3. 따뜻한 집안 분위기가 아이를 감싸고 있다.
train_294,"대인관계(부부, 자녀)",분노,방어적인,아들이 너무 대들어서 이제 무슨 말을 못 하겠어. 무슨 문제기에 그러세요? 게임하는 시간이 많아서 한마디 했더니 다짜고짜 대드는데 너무 화가 나. 예전에는 어떻게 대처하셨어요? 혼내고 나면 알아듣는 건가 했는데 이젠 대들고 있어. 주변에 이런 상황을 같이 이야기할 사람이 있었으면 좋겠네요.,"요즘 아들이 대들어서 정말 힘들어. 게임하는 시간에 한마디 했더니 다짜고짜 대들더라. 예전에는 혼내면 알아듣는 것 같았는데, 이제는 대들기만 해. 주변에 이런 상황을 이야기할 사람이 있었으면 좋겠어. 아들이 대들 때마다 마음이 아프네.","1. 아들이 게임에 몰두해 있다가 갑자기 대들며 반항한다.  
2. 엄마는 아들의 반응에 당황하며 고민하는 모습이다.  
3. 주변은 조용하고, 엄마의 마음속에는 걱정이 가득하다."
train_296,"대인관계(부부, 자녀)",당황,고립된,아들이 화분 깨뜨려서 치우는데 정작 아들이 없어져서 어이가 없네. 아들이 잘못하고 없어져서 당황하셨겠어요. 잘못해 놓고 수습도 안하고 가버리는 건 도대체 누구한테 배웠을까? 잘못해 놓고 수습도 안하고 가버리는 건 도대체 누구한테 배웠을까 화가나는군요. 이 상황을 변화시키기 위해 무엇을 할 수 있을까요? 아들이랑 이 문제에 대해서 대화를 해봐야겠어. 아들과의 대화로 문제가 해결되길 바라요.,"오늘 아들이 화분을 깨뜨려서 깜짝 놀랐어. 치우고 있는데 아들이 어디론가 사라져서 어이가 없더라. 잘못해 놓고 수습도 안 하고 가버리는 모습이 화가 나기도 했지만, 이 문제를 해결하기 위해 아들과 대화를 해봐야겠어. 아들이 어떤 생각을 하고 있는지 궁금해.","1. 아들이 화분을 깨뜨린 후, 주변이 어수선해졌다.  
2. 아들이 사라진 자리에는 깨진 화분 조각들이 흩어져 있다.  
3. 엄마는 아들과의 대화를 통해 문제를 해결하고 싶어 한다."
train_297,"대인관계(부부, 자녀)",당황,고립된,아들이랑 딸이 차려준 밥이 맛없다고 먹다가 방에 들어갔어. 식사 중에 갑자기 그렇게 들어가다니 많이 당황하셨겠어요. 내가 애들 교육을 잘못한 거 같아. 내가 애들 교육을 잘못한 거 같군요. 이 상황을 변화시키기 위해 무엇을 해야 할까요? 둘 다 앉혀두고 얘기 좀 해봐야겠어. 자식 분들과 대화로 상황이 나아지길 바라요.,오늘 아들이랑 딸이 차려준 밥을 먹다가 갑자기 방에 들어가버렸어. 애들이 그렇게 행동하니 내가 많이 당황했지. 내가 애들 교육을 잘못한 건 아닌지 고민이 되네. 둘이 앉혀두고 진지하게 얘기해봐야겠다.,"1. 아들이랑 딸이 정성껏 차린 밥이 식탁 위에 놓여 있다.  
2. 방 안에서 아이들이 갑자기 사라진 모습이 눈에 띈다.  
3. 엄마가 걱정스러운 표정으로 아이들을 기다리고 있다."
train_298,"대인관계(부부, 자녀)",당황,고립된,오늘 딸 생일인데 사장님이 나 보고 오늘 야근하래. 딸 생일에 야근을 하게 되어서 속상하시겠어요. 오늘 안 가면 딸이 실망할 텐데 어떻게 해야 될지. 오늘 안 가면 딸이 실망할 것 같군요. 이 상황을 해결하기 위해서 무엇을 할 수 있을까요? 대신이지만 생일선물이라도 좋은 걸로 사가야겠다. 생일선물을 받고 딸이 기뻐했으면 좋겠네요.,"오늘은 딸 생일인데, 야근 때문에 못 가게 됐어. 딸이 실망할까 봐 마음이 아프네. 그래도 생일선물은 좋은 걸로 사가야겠다. 딸이 기뻐하는 모습이 눈에 선해.",1. 딸의 생일을 맞아 예쁜 선물을 준비하고 있다. 2. 작은 얼굴에 기대와 설렘이 가득할 것 같다. 3. 생일 케이크와 함께 웃는 딸의 모습이 떠오른다.
train_300,"대인관계(부부, 자녀)",기쁨,감사하는,우리 딸은 항상 옆에서 나를 먼저 챙겨줘. 딸에게 정말 고마워. 착한 딸이 옆에서 신경 써주니 고맙군요. 사회 생활하느라 바쁠 텐데 나를 챙겨주니 고맙지. 딸과 무엇을 하며 고마움을 전하고 싶으세요? 함께 맛있는 것을 먹으며 이야기를 많이 나누고 싶어. 딸과 맛잇는 것을 먹으면서 나의 고마움이 전해지길 바랄게요.,오늘 딸이 옆에서 나를 챙겨주더라. 정말 고마워서 맛있는 걸 함께 먹고 싶어. 딸과 함께 앉아 맛있는 음식을 나누며 이야기를 나누는 시간이 참 소중해. 이렇게 착한 딸이 곁에 있으니 행복하네.,1. 딸과 함께 식탁에 앉아 맛있는 음식을 나누고 있다. 2. 딸의 미소가 따뜻한 분위기를 만들어준다. 3. 서로의 이야기를 나누며 소중한 시간을 보내고 있다.
train_301,"대인관계(부부, 자녀)",상처,충격 받은,몇 주전에 아들이 태어났는데 신체적으로 결함이 있어서 충격을 받았어. 태어난 아들이 신체적 결함이 있다니 많이 놀라셨겠어요. 처음에는 당황스럽고 가슴이 두근거려서 아이를 쳐다볼 수가 없었어. 아이의 상태를 보고 많이 당황하셨군요. 이 상황을 어떻게 극복하면 좋을까요? 많이 당황했지만 나의 아이기 때문에 잘 키워보려고해. 나의 의지를 통해 아이가 조금이나마 건강하게 자라길 바랄게요.,"며칠 전 아들이 태어났어. 처음에는 신체적 결함이 있다는 소식에 많이 놀랐지만, 이제는 나의 아이니까 잘 키워보려고 해. 아기를 바라보면 가슴이 두근거리지만, 그럼에도 불구하고 사랑이 넘쳐. 아기가 건강하게 자라길 바라는 마음으로 매일매일 최선을 다하고 있어.",1. 아기가 조용히 누워 있는 모습이 사랑스럽다. 2. 작은 손가락이 가끔씩 움직이며 꿈꾸는 듯하다. 3. 방 안은 따뜻한 햇살로 가득 차 있다.
train_303,"대인관계(부부, 자녀)",불안,걱정스러운,아들이 요즘 아침을 차려져도 먹지를 않아서 걱정이 되네. 아들이 아침을 먹지 않아서 걱정이시군요. 아침을 먹어야 건강에 좋다는데 아침을 안 먹어. 이유를 모르겠어. 이전에 이와 비슷한 상황이 있었을 때 어떻게 행동하셨나요? 아들에게 직접 물어보곤 했지. 아들에게 왜 아침을 안 먹고 나가는지 한 번 물어봐야겠어. 아드님과의 대화를 통해 걱정이 해결되었으면 좋겠어요.,요즘 아들이 아침을 잘 안 먹어서 걱정이네. 아침 차려놓고도 밥을 안 먹고 나가니까 마음이 아프더라. 왜 그런지 물어봐야겠어. 아들이 왜 아침을 안 먹는지 알면 좋겠어. 아침을 먹어야 건강한데 말이야.,"1. 아들이 차려진 아침 밥을 앞에 두고 고민하는 모습이 보인다. 2. 식탁 위에는 정성스럽게 준비된 아침 반찬들이 놓여 있다. 3. 아들의 표정이 무겁고, 밥을 먹지 않으려는 모습이 느껴진다."
train_304,"대인관계(부부, 자녀)",당황,혐오스러운,퇴근하는데 막내 아들이 놀이터에서 길 고양이를 괴롭히고 있는 모습에 너무 놀랐어. 아들이 동물을 괴롭히는 모습에 충격을 느끼셨겠어요. 좀더 자세히 말씀해주시겠어요? 동물을 괴롭히면서 즐기는 아들의 표정에 충격을 받았어. 동물을 학대하는걸 즐기는 아이의 모습에 정말 충격이 크셨군요. 이런 상황에서 어떻게 하는 것이 좋을까요? 동물을 사랑하고 인간과 동물이 함께 하는 다큐멘터리를 아들에게 보여줘야겠어. 아이가 다큐멘터리를 통해 동물을 사랑하는 방법을 배우길 바랄게요.,"오늘 퇴근하고 놀이터에 갔는데, 막내 아들이 길 고양이를 괴롭히고 있는 모습을 보고 너무 놀랐어. 아들이 동물을 괴롭히는 표정이 너무 충격적이었어. 그래서 아들에게 동물을 사랑하는 방법을 알려주고 싶어서 다큐멘터리를 보여주기로 했어. 아들이 동물에 대한 사랑을 배웠으면 좋겠어.",1. 막내 아들이 놀이터에서 길 고양이를 괴롭히고 있다. 2. 아들의 표정이 즐거움과 충격이 섞여 있다. 3. 아들이 동물을 사랑하는 방법을 배우기 위해 다큐멘터리를 보려 한다.
